scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
377,80,1,0.0,1.0,0.0,1.0,0.038358826,0.0,0.0,0.08811129,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
378,80,1,0.0,0.8875,0.0,1.0,8.888152,1.0,0.0,157.53711,8.0,0.0,0.0,0.89974445,1.0,0.0,0.0,0.0,0.0,0.9552517,3.438906,0.96589506,5.0,5.0,1.0,0.0,0.0,0.8960711,False,False,False,False,False,False,False,False,False,False,False,False,PASS
379,80,1,0.0,0.925,0.0,1.0,3.6329057,1.0,0.0,71.035736,8.0,0.0,0.0,0.87639034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.51875,1.0,0.0,0.0,0.89097327,False,False,False,False,False,False,False,False,False,False,False,False,PASS
380,80,1,0.0,0.85,0.0,1.0,4.0279975,1.0,0.0,146.10687,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95500004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
381,80,1,0.0,1.0,0.0,1.0,0.22621389,0.0,0.0,0.2370694,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.9587502,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
382,80,1,0.0,0.8625,0.0,1.0,7.3246017,1.0,0.0,22.421831,3.7,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95874995,False,False,False,False,False,False,False,False,False,False,False,False,PASS
383,80,1,0.0,1.0,0.0,1.0,1.8271149,1.0,0.0,42.573235,5.5,0.5,0.0,0.9492417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.97125,1.0,0.0,0.0,0.96446913,False,False,False,False,False,False,False,False,False,False,False,False,PASS
384,80,1,0.0,1.0,0.0,1.0,0.041834127,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
385,80,1,0.0,0.8875,0.0,1.0,16.108076,1.0,0.0,70.868195,8.0,0.0,0.0,0.6357743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.76125,1.0,0.0,0.0,0.711292,False,False,False,False,False,False,False,False,True,False,False,False,PASS
386,80,1,0.0,1.0,0.0,1.0,0.8389284,1.0,0.0,0.0,0.0,1.0,0.0,0.9010624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9307437,False,False,False,False,False,False,False,False,False,False,False,False,PASS
387,80,1,0.0,1.0,0.0,1.0,6.2804885,0.0,0.0,16.175953,8.0,0.0,0.0,0.9963048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9988452,0.8411328,0.99741334,False,False,False,False,False,False,False,False,False,False,False,False,PASS
388,80,1,0.0,0.8,0.0,1.0,3.6258519,1.0,0.0,88.03196,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.99625,1.0,0.0,0.0,0.94,False,False,False,False,False,False,False,False,False,False,False,False,PASS
389,80,1,0.0,0.875,0.0,1.0,3.749052,1.0,0.0,107.197876,6.1000000000000005,0.0,0.0,0.9248116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9098682,False,False,False,False,False,False,False,False,False,False,False,False,PASS
390,80,1,0.0,1.0,0.0,1.0,10.24765,1.0,0.0,80.27986,7.9,0.0,0.0,0.7747505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.7650003,1.0,0.0,0.0,0.8423253,False,False,False,False,False,False,False,False,False,False,False,False,PASS
391,80,1,0.0,0.83750004,0.0,1.0,14.940294,1.0,0.0,75.89704,8.0,0.0,0.0,0.6852467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,4.88125,1.0,0.0,0.0,0.7309227,False,False,False,False,False,False,False,False,True,False,False,False,PASS
392,80,1,0.0,0.925,0.0,1.0,8.38045,1.0,0.0,56.809696,8.0,0.0,0.0,0.73635226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.7900004,1.0,0.0,0.0,0.7929466,False,False,False,False,False,False,False,False,False,False,False,False,PASS
393,80,1,0.0,0.65000004,0.0,1.0,11.263601,1.0,0.0,131.12595,8.0,0.0,0.0,0.79844105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.75390875,False,False,False,False,False,False,False,False,False,False,False,False,PASS
394,80,1,0.0,1.0,0.0,1.0,13.832694,1.0,0.0,96.469025,5.7,0.5,0.0,0.7925924,1.0,0.0,0.0,0.0,0.0,0.88085365,3.171073,0.9781578,1.3000001,4.95375,1.0,0.0,0.0,0.8548147,False,False,False,False,False,False,False,False,False,False,False,False,PASS
395,80,1,0.0,1.0,0.0,1.0,0.18218698,1.0,0.0,0.18076824,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
396,80,1,0.0,1.0,0.0,1.0,6.145444,1.0,0.0,82.30171,8.0,0.0,0.0,0.82557625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.9587502,1.0,0.0,0.0,0.8779034,False,False,False,False,False,False,False,False,False,False,False,False,PASS
397,80,1,0.0,1.0,0.0,1.0,0.23909564,1.0,0.0,0.24852878,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
398,80,1,0.0,0.9125,0.0,1.0,2.3897214,1.0,0.0,3.2465181,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,False,False,False,False,False,False,False,False,False,False,False,False,PASS
399,80,1,0.0,0.825,0.0,1.0,16.914715,1.0,0.0,137.38571,8.0,0.0,0.0,0.8340424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.83132964,False,False,False,False,False,False,False,False,False,False,False,False,PASS
400,80,1,0.0,1.0,0.0,1.0,1.9872421,1.0,0.0,26.705597,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
401,80,1,0.0,1.0,0.0,1.0,0.4176341,1.0,0.0,1.8029772,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
402,80,1,0.0,1.0,0.0,1.0,0.08811681,1.0,0.0,0.10236592,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
403,80,1,0.0,0.8875,0.0,1.0,4.6558204,1.0,0.0,77.08704,6.0,0.0,0.0,0.8973967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8944277,False,False,False,False,False,False,False,False,False,False,False,False,PASS
404,80,1,0.0,0.825,0.0,1.0,13.174045,1.0,0.0,45.955185,5.5,0.5,0.0,0.67149717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.5462503,1.0,0.0,0.0,0.717548,False,False,False,False,False,False,False,False,True,False,False,False,PASS
405,80,1,0.0,1.0,0.0,1.0,3.1478112,1.0,0.0,7.2276125,8.0,0.0,0.0,0.9722263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9805584,False,False,False,False,False,False,False,False,False,False,False,False,PASS
406,80,1,0.0,1.0,0.0,1.0,3.4345002,1.0,0.0,48.86211,7.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
407,80,1,0.0,1.0,0.0,1.0,3.4862995,0.0,0.0,8.8137245,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
408,80,1,0.0,1.0,0.0,1.0,2.3013933,1.0,0.0,25.245708,5.800000000000001,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.96125,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
409,80,1,0.0,1.0,1.9421046,1.0,3.957508,1.0,0.0,9.618405,8.0,0.0,0.0,0.5625516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3000001,4.9525003,1.0,0.0,0.0,0.69378614,False,False,False,False,False,False,False,False,True,False,False,False,PASS
410,42,0,1.0,1.0,0.0,1.0,0.25670075,1.0,0.0,0.25661284,4.2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
411,80,1,0.0,0.8875,0.0,1.0,5.25374,1.0,0.0,96.104904,7.2,0.0,0.0,0.8890803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88860625,False,False,False,False,False,False,False,False,False,False,False,False,PASS
412,80,1,0.0,1.0,0.0,1.0,0.061252523,0.0,0.0,0.062145952,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
413,80,1,0.0,0.875,0.0,1.0,12.861798,1.0,0.0,77.78782,8.0,0.0,0.0,0.7000945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.75256616,False,False,False,False,False,False,False,False,False,False,False,False,PASS
414,80,1,0.0,1.0,0.0,1.0,0.92252344,1.0,0.0,1.4165276,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.93625,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
415,80,1,0.0,1.0,0.0,1.0,2.689426,1.0,0.0,26.340221,6.7,0.0,0.0,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.9474998,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
416,80,1,0.0,1.0,0.0,1.0,2.5415838,1.0,0.0,51.871876,7.2,0.0,0.0,0.93185693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9522999,False,False,False,False,False,False,False,False,False,False,False,False,PASS
417,80,1,0.0,1.0,0.0,1.0,10.580976,1.0,0.0,78.3946,8.0,0.0,0.0,0.72932893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8105303,False,False,False,False,False,False,False,False,False,False,False,False,PASS
418,80,1,0.0,0.8875,4.7177954,0.5,10.971705,1.0,0.0,62.440258,7.5,0.0,0.0,0.72331417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.81625,1.0,0.0,0.0,0.7725699,False,False,False,False,False,False,False,False,False,False,False,False,PASS
419,80,1,0.0,0.7875,0.0,1.0,3.4618645,1.0,0.0,37.396034,2.1,1.0,0.0,0.98562944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,4.7200003,1.0,0.0,0.0,0.92619056,False,False,False,False,False,False,False,False,False,False,False,False,PASS
420,80,1,0.0,0.7875,0.0,1.0,6.3403454,0.0,0.0,160.08078,8.0,0.0,0.0,0.9029321,1.0,0.0,0.0,0.0,0.0,2.5389175,9.140103,0.7797032,5.0,5.0,1.0,0.8880295,0.74781436,0.8683025,False,False,False,False,False,False,False,False,False,False,False,False,PASS
421,80,1,0.0,0.925,0.0,1.0,12.278472,1.0,0.0,13.590487,1.5,1.0,0.0,0.69822526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7662577,False,False,False,False,False,False,False,False,True,False,False,False,PASS
422,80,1,0.0,1.0,0.0,1.0,0.70603603,1.0,0.0,1.9167328,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
423,80,1,0.0,0.875,0.0,1.0,1.8528489,1.0,0.0,41.5856,5.7,0.5,0.0,0.93679607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.95375,1.0,0.0,0.0,0.91825724,False,False,False,False,False,False,False,False,False,False,False,False,PASS
424,80,1,0.0,0.7625,0.0,1.0,9.515857,1.0,0.0,62.184254,8.0,0.0,0.0,0.71954453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7324312,False,False,False,False,False,False,False,False,False,False,False,False,PASS
425,80,1,0.0,1.0,0.0,1.0,8.553937,1.0,0.0,104.700554,5.7,0.5,0.0,0.8630437,1.0,0.0,0.0,0.0,0.0,1.4836025,5.340969,0.86078095,5.0,5.0,1.0,0.0,0.0,0.9041306,False,False,False,False,False,False,False,False,False,False,False,False,PASS
426,80,1,0.0,0.7375,0.0,1.0,13.019358,1.0,0.0,90.47467,5.300000000000001,0.5,0.0,0.8250623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.6349998,1.0,0.0,0.0,0.7987936,False,False,False,False,False,False,False,False,False,False,False,False,PASS
427,80,1,0.0,0.875,0.0,1.0,8.113179,1.0,0.0,116.37736,8.0,0.0,0.0,0.83709353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.84846556,False,False,False,False,False,False,False,False,False,False,False,False,PASS
428,80,1,0.0,0.6375,0.0,1.0,10.038006,1.0,0.0,75.68409,8.0,0.0,0.0,0.73720014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7072901,False,False,False,False,False,False,False,False,False,False,False,False,PASS
429,80,1,0.0,0.8,0.0,1.0,14.496053,1.0,0.0,132.47606,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,1.6468143,5.9285316,0.53787583,5.0,5.0,1.0,0.0,0.0,0.94,False,False,False,False,False,False,False,False,False,False,False,False,PASS
430,80,1,0.0,0.8125,0.0,1.0,15.914405,1.0,0.0,142.86609,8.0,0.0,0.0,0.79986423,1.0,0.0,0.0,0.0,0.0,1.9825344,7.1371236,0.9388448,5.0,5.0,1.0,0.0,0.0,0.80365497,False,False,False,False,False,False,False,False,False,False,False,False,PASS
431,80,1,0.0,1.0,0.0,1.0,0.19150577,0.0,0.0,0.18637428,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
432,80,1,0.0,0.8875,0.0,1.0,4.282598,1.0,0.0,77.4198,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
433,80,1,0.0,0.8875,0.0,1.0,2.0615067,1.0,0.0,63.949074,8.0,0.0,0.0,0.9870734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9572014,False,False,False,False,False,False,False,False,False,False,False,False,PASS
434,80,1,0.0,1.0,0.0,1.0,0.2377924,0.0,0.0,0.22632676,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
435,80,1,0.0,0.8875,0.0,1.0,11.034961,1.0,0.0,71.09493,4.0,0.5,0.0,0.82511574,1.0,0.0,0.0,0.0,0.0,3.0909805,11.127529,0.7173953,5.0,5.0,1.0,0.0,0.0,0.84383106,False,False,False,False,False,False,False,False,False,False,False,False,PASS
436,69,0,1.0,0.7826087,0.0,1.0,5.526415,1.0,0.0,49.721302,6.2,0.0,1.0,0.72084606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3971014,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
437,80,1,0.0,0.90000004,0.0,1.0,11.914359,0.0,0.0,64.666,4.5,0.5,0.0,0.7838018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9199381,0.8536321,0.8186612,False,False,False,False,False,False,False,False,False,False,False,False,PASS
438,80,1,0.0,0.8875,0.0,1.0,2.92479,1.0,0.0,113.28405,6.5,0.0,0.0,0.9748631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9486542,False,False,False,False,False,False,False,False,False,False,False,False,PASS
439,80,1,0.0,0.85,0.0,1.0,1.6235405,1.0,0.0,76.31517,7.800000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95500004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
440,80,1,0.0,1.0,0.0,1.0,1.9184439,1.0,0.0,0.0,0.0,1.0,0.0,0.9236633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9465643,False,False,False,False,False,False,False,False,False,False,False,False,PASS
441,80,1,0.0,0.8875,0.0,1.0,2.7045002,1.0,0.0,48.87029,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,3.9087498,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
442,80,1,0.0,0.875,1.3667368,1.0,14.1914015,1.0,0.0,71.02742,7.6,0.0,0.0,0.6887848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.74464935,False,False,False,False,False,False,False,False,True,False,False,False,PASS
443,80,1,0.0,0.83750004,0.0,1.0,14.095403,1.0,0.0,19.094673,0.9,1.0,0.0,0.7870757,1.0,0.0,0.0,0.0,0.0,1.8225975,6.561351,0.93802565,5.0,5.0,1.0,0.0,0.0,0.802203,False,False,False,False,False,False,False,False,False,False,False,False,PASS
444,80,1,0.0,1.0,0.0,1.0,0.034058753,0.0,0.0,0.03368146,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
445,80,1,0.0,1.0,0.0,1.0,2.154518,1.0,0.0,10.614233,1.3,1.0,0.0,0.921376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,4.93375,1.0,0.0,0.0,0.94496316,False,False,False,False,False,False,False,False,False,False,False,False,PASS
446,80,1,0.0,1.0,0.0,1.0,6.5822053,0.0,0.0,0.0,0.0,1.0,0.0,0.8688696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.95902175,0.96549207,0.90820867,False,False,False,False,False,False,False,False,False,False,False,False,PASS
447,80,1,0.0,0.8,0.0,1.0,13.395316,1.0,0.0,61.994247,7.0,0.0,0.0,0.66281617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.30375,1.0,0.0,0.0,0.7039713,False,False,False,False,False,False,False,False,True,False,False,False,PASS
448,80,1,0.0,0.85,0.0,1.0,6.788585,0.0,0.0,12.533394,1.4,1.0,0.0,0.7739014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.91059417,0.9247109,0.796731,False,False,False,False,False,False,False,False,False,False,False,False,PASS
449,80,1,0.0,0.85,0.0,1.0,11.992215,1.0,0.0,117.52945,8.0,0.0,0.0,0.7631351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7891946,False,False,False,False,False,False,False,False,False,False,False,False,PASS
450,80,1,0.0,1.0,0.0,1.0,3.5983624,0.0,0.0,3.4369035,8.0,0.0,0.0,0.22624452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.7582014,0.63848543,0.45837116,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
451,1,0,1.0,1.0,0.0,1.0,0.0009765625,1.0,0.0,0.00021223165,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
452,80,1,0.0,0.8875,0.0,1.0,7.819877,1.0,0.0,105.70076,7.6,0.0,0.0,0.8383665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8531065,False,False,False,False,False,False,False,False,False,False,False,False,PASS
453,80,1,0.0,0.8875,0.0,1.0,10.840205,1.0,0.0,7.2216697,0.3,1.0,0.0,0.8364321,1.0,0.0,0.0,0.0,0.0,4.031986,14.51515,0.48109734,5.0,5.0,1.0,0.0,0.0,0.85175246,False,False,False,False,False,False,False,False,False,False,False,False,PASS
454,80,1,0.0,0.8875,13.02569,0.0,4.2119045,1.0,0.0,49.26763,7.1000000000000005,0.0,0.0,0.8811385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8830469,False,False,False,False,False,False,False,False,False,False,False,False,PASS
455,80,1,0.0,1.0,0.0,1.0,0.20389616,0.0,0.0,0.19485617,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
456,80,1,0.0,0.90000004,0.0,1.0,7.538391,0.0,0.0,15.914497,3.6,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.8275003,1.0,0.9875,0.9105263,0.96999997,False,False,False,False,False,False,False,False,False,False,False,False,PASS
457,80,1,0.0,0.8875,0.0,1.0,4.2924294,1.0,0.0,178.30247,8.0,0.0,0.0,0.9373719,1.0,0.0,0.0,0.0,0.0,3.6282063,13.0615425,0.009243786,2.3,4.5875,1.0,0.0,0.0,0.9224104,False,False,False,False,False,False,False,False,False,False,False,False,PASS
458,80,1,0.0,0.8875,4.1716127,0.5,2.7953026,1.0,0.0,47.970207,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
459,69,0,1.0,1.0,0.0,1.0,10.359724,1.0,0.0,5.3382297,6.9,0.0,1.0,0.095692195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
460,80,1,0.0,1.0,0.0,1.0,7.961384,1.0,0.0,39.608738,7.0,0.0,0.0,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.94,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
461,32,0,1.0,1.0,0.0,1.0,0.26599905,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
462,80,1,0.0,0.77500004,0.0,1.0,16.176935,1.0,0.0,130.97263,8.0,0.0,0.0,0.8239663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8092764,False,False,False,False,False,False,False,False,False,False,False,False,PASS
463,80,1,0.0,0.6,0.0,1.0,6.0819526,1.0,0.0,66.67701,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88000005,False,False,False,False,False,False,False,False,False,False,False,False,PASS
464,80,1,0.0,0.825,0.0,1.0,3.383213,1.0,0.0,51.907425,7.1000000000000005,0.0,0.0,0.84810954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1000001,4.7900004,1.0,0.0,0.0,0.8411766,False,False,False,False,False,False,False,False,False,False,False,False,PASS
465,80,1,0.0,0.85,8.741682,0.0,9.451187,1.0,0.0,48.78241,7.9,0.0,0.0,0.8268327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.833783,False,False,False,False,False,False,False,False,False,False,False,False,PASS
466,80,1,0.0,0.8875,0.0,1.0,12.504619,0.0,0.0,115.28061,6.2,0.0,0.0,0.7970702,1.0,0.0,0.0,0.0,0.0,1.6591606,5.972978,0.89582974,5.0,5.0,1.0,0.89647937,0.75493,0.82419914,False,False,False,False,False,False,False,False,False,False,False,False,PASS
467,80,1,0.0,1.0,0.0,1.0,7.02498,1.0,0.0,23.807322,4.1000000000000005,0.5,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
468,80,1,0.0,1.0,0.0,1.0,0.1142777,1.0,0.0,0.10563719,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
